customer_id,country,age,gender,membership_tier,registration_date,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,Segment,churned,data_snapshot_date
C04944,Spain,39,Female,Gold,2025-10-30,265.0,4.0,391.81,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C04945,Australia,35,Male,Free,2025-10-10,867.0,2.0,265.04,2.0,3.0,3.0,8.0,At Risk,1,2026-03-30
C04946,Uae,29,Female,Free,2022-07-28,590.0,4.0,441.47,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C04947,United States,28,Male,Free,2024-02-15,792.0,2.0,82.96,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C04948,France,51,Other,Silver,2025-09-30,773.0,1.0,57.38,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C04949,Germany,46,Male,Silver,2023-11-25,8.0,3.0,261.11,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C04950,India,52,Female,Free,2025-08-18,67.0,3.0,285.29,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C04951,United Kingdom,42,Female,Free,2025-03-07,719.0,1.0,50.82,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C04952,France,25,Female,Silver,2025-12-26,2044.0,1.0,27.14,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C04953,India,27,Male,Free,2026-02-23,179.0,8.0,731.46,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C04954,Germany,53,Male,Free,2023-06-30,418.0,2.0,41.94,3.0,3.0,1.0,7.0,Loyal Customers,0,2026-03-30
C04955,United States,27,Male,Free,2025-11-07,290.0,2.0,211.28,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C04956,Canada,53,Male,Free,2022-05-26,63.0,6.0,765.1099999999999,5.0,3.0,5.0,13.0,Loyal Customers,1,2026-03-30
C04957,United States,39,Male,Silver,2025-08-26,43.0,5.0,808.4300000000001,5.0,3.0,5.0,13.0,Loyal Customers,1,2026-03-30
C04958,Brazil,28,Female,Silver,2025-08-18,737.0,4.0,841.95,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C04959,South Korea,35,Male,Platinum,2025-03-18,377.0,3.0,230.95,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C04960,Spain,31,Male,Free,2024-05-28,105.0,3.0,358.91,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C04961,United States,46,Female,Free,2024-10-04,1256.0,2.0,267.62,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C04962,South Korea,18,Male,Platinum,2025-11-18,947.0,2.0,91.1,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C04963,South Korea,21,Female,Free,2020-11-08,,,,,,,,No orders in window,0,2026-03-30
C04964,United States,43,Female,Silver,2022-12-07,275.0,2.0,389.34,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C04965,Sweden,26,Male,Gold,2021-09-01,148.0,5.0,320.34000000000003,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C04966,South Africa,24,Female,Free,2026-03-24,372.0,6.0,1052.17,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C04967,Germany,44,Male,Platinum,2024-11-24,126.0,3.0,237.72000000000003,5.0,3.0,2.0,10.0,Loyal Customers,0,2026-03-30
C04968,Uae,39,Male,Free,2025-12-09,1188.0,5.0,1095.39,1.0,3.0,5.0,9.0,At Risk,0,2026-03-30
C04969,South Africa,39,Male,Gold,2025-11-19,1295.0,2.0,267.11,1.0,3.0,3.0,7.0,At Risk,1,2026-03-30
C04970,India,23,Female,Free,2024-06-20,443.0,4.0,207.02,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C04971,Germany,37,Female,Free,2023-10-11,500.0,7.0,1007.58,3.0,3.0,5.0,11.0,Loyal Customers,1,2026-03-30
C04972,United States,25,Female,Free,2018-03-02,625.0,6.0,797.1700000000001,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C04973,Netherlands,34,Male,Free,2023-10-13,499.0,3.0,1201.75,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C04974,United States,45,Female,Free,2024-12-02,127.0,3.0,113.88,5.0,3.0,1.0,9.0,Loyal Customers,0,2026-03-30
C04975,Germany,26,Male,Silver,2025-12-19,1979.0,4.0,685.39,1.0,3.0,5.0,9.0,At Risk,0,2026-03-30
C04976,United States,18,Male,Silver,2024-08-15,17.0,3.0,265.15,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C04977,United Kingdom,46,Female,Free,2025-11-25,613.0,4.0,282.51,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C04978,India,41,Male,Silver,2023-10-12,69.0,3.0,996.13,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C04979,Mexico,33,Female,Free,2023-08-14,71.0,4.0,215.67,5.0,3.0,2.0,10.0,Loyal Customers,0,2026-03-30
C04980,United States,28,Male,Free,2025-03-16,1102.0,1.0,19.0,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C04981,South Africa,49,Female,Platinum,2024-06-04,153.0,4.0,549.6899999999999,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C04982,South Korea,30,Female,Free,2026-01-15,36.0,7.0,534.86,5.0,3.0,4.0,12.0,Loyal Customers,1,2026-03-30
C04983,United States,36,Female,Free,2024-10-19,34.0,5.0,471.44,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C04984,United Kingdom,20,Male,Free,2025-06-29,373.0,5.0,352.71,3.0,3.0,3.0,9.0,Loyal Customers,1,2026-03-30
C04985,Poland,29,Male,Silver,2024-10-27,1839.0,1.0,272.41,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C04986,United Kingdom,34,Female,Free,2026-02-04,78.0,4.0,372.35,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C04987,France,50,Female,Free,2020-07-19,1271.0,1.0,61.21,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C04988,India,27,Male,Gold,2025-04-24,214.0,3.0,387.3,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C04989,Turkey,22,Female,Free,2025-04-14,59.0,6.0,1666.69,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C04990,United States,26,Other,Platinum,2025-12-01,129.0,4.0,562.29,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C04991,United States,54,Male,Free,2025-03-14,1793.0,1.0,108.38,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C04992,India,22,Female,Platinum,2024-07-04,1370.0,1.0,88.69,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C04993,Australia,26,Female,Silver,2025-11-23,240.0,3.0,1004.73,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C04994,India,18,Male,Free,2020-10-19,120.0,1.0,38.12,5.0,3.0,1.0,9.0,Loyal Customers,0,2026-03-30
C04995,United Kingdom,19,Female,Free,2026-03-25,250.0,5.0,737.24,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C04996,Canada,42,Other,Free,2025-05-07,151.0,4.0,258.78000000000003,5.0,3.0,2.0,10.0,Loyal Customers,0,2026-03-30
C04997,Germany,23,Male,Free,2023-10-19,1349.0,3.0,297.96000000000004,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C04998,United States,26,Male,Silver,2025-05-09,829.0,4.0,348.79,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C04999,United Kingdom,19,Male,Silver,2024-03-10,175.0,3.0,930.76,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C05000,United States,23,Male,Silver,2025-02-26,37.0,2.0,671.4,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C05001,United States,30,Male,Platinum,2025-10-27,702.0,3.0,798.29,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C05002,Netherlands,26,Female,Silver,2025-07-05,745.0,3.0,290.41,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C05003,France,27,Female,Silver,2026-01-07,1181.0,2.0,260.66,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C05004,Italy,40,Male,Free,2025-12-23,974.0,1.0,115.34,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C05005,United States,36,Female,Free,2026-03-23,190.0,2.0,620.1899999999999,4.0,3.0,4.0,11.0,Loyal Customers,1,2026-03-30
C05006,Mexico,22,Female,Gold,2025-09-05,1668.0,1.0,80.6,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C05007,Germany,35,Female,Platinum,2022-12-17,121.0,5.0,288.43,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C05008,United States,26,Female,Silver,2024-04-18,264.0,5.0,357.18,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C05009,United States,19,Female,Free,2025-01-07,284.0,2.0,225.96,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C05010,United States,35,Male,Free,2020-09-17,589.0,4.0,891.73,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C05011,Mexico,24,Female,Silver,2025-04-29,1952.0,1.0,207.91,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C05012,United Kingdom,36,Female,Silver,2025-10-05,3.0,5.0,624.05,5.0,3.0,5.0,13.0,Loyal Customers,1,2026-03-30
C05013,Spain,50,Female,Platinum,2019-01-08,263.0,3.0,292.83,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C05014,India,53,Female,Free,2024-12-20,176.0,4.0,1512.47,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C05015,United States,18,Male,Platinum,2025-01-03,596.0,2.0,133.02,3.0,3.0,1.0,7.0,Loyal Customers,0,2026-03-30
C05016,United States,37,Female,Silver,2025-07-27,393.0,3.0,308.47,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C05017,United Kingdom,18,Female,Free,2025-03-29,77.0,3.0,295.54,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C05018,India,26,Female,Free,2026-02-15,990.0,2.0,312.76,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C05019,United Kingdom,39,Male,Free,2023-08-15,1567.0,3.0,305.46,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C05020,United States,44,Male,Free,2024-06-25,409.0,4.0,568.3299999999999,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C05021,United States,24,Male,Silver,2021-10-15,652.0,3.0,550.9599999999999,2.0,3.0,4.0,9.0,At Risk,0,2026-03-30
C05022,Germany,31,Male,Free,2019-09-08,1811.0,1.0,35.19,1.0,3.0,1.0,5.0,Regular,1,2026-03-30
C05023,United States,45,Male,Free,2025-04-21,1235.0,2.0,68.97,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C05024,United Kingdom,21,Male,Platinum,2026-01-16,1781.0,1.0,108.85,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C05025,Canada,33,Male,Free,2023-04-04,,,,,,,,No orders in window,0,2026-03-30
C05026,Brazil,48,Male,Free,2025-03-12,433.0,4.0,414.01,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C05027,France,45,Male,Free,2026-01-04,38.0,6.0,502.94,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C05028,United States,32,Male,Silver,2023-12-25,1300.0,2.0,228.35,1.0,3.0,2.0,6.0,Regular,1,2026-03-30
C05029,Canada,41,Male,Gold,2022-05-19,966.0,1.0,34.09,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C05030,Brazil,20,Female,Silver,2025-04-08,1697.0,1.0,302.31,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C05031,United States,32,Female,Free,2026-01-16,60.0,3.0,263.01,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C05032,Brazil,44,Female,Free,2024-08-16,67.0,4.0,513.64,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C05033,Turkey,26,Female,Free,2023-12-06,498.0,4.0,536.17,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C05034,India,36,Female,Gold,2026-02-05,666.0,5.0,557.68,2.0,3.0,4.0,9.0,At Risk,1,2026-03-30
C05035,United Kingdom,63,Male,Silver,2026-01-30,113.0,6.0,821.13,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C05036,Brazil,45,Female,Free,2025-09-08,1997.0,2.0,401.81,1.0,3.0,4.0,8.0,At Risk,0,2026-03-30
C05037,Germany,18,Male,Free,2025-12-01,271.0,3.0,401.39,4.0,3.0,3.0,10.0,Loyal Customers,1,2026-03-30
C05038,United States,44,Male,Free,2022-11-13,,,,,,,,No orders in window,0,2026-03-30
C05039,United Kingdom,59,Male,Free,2024-02-17,29.0,6.0,646.27,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C05040,South Korea,20,Female,Free,2025-05-10,448.0,2.0,175.29,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C05041,United States,30,Female,Free,2024-07-01,355.0,5.0,378.9,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C05042,United States,40,Male,Silver,2024-07-17,178.0,4.0,226.08,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C05043,Sweden,54,Female,Silver,2020-07-13,26.0,10.0,1586.51,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C05044,United States,43,Female,Platinum,2025-08-21,490.0,4.0,488.74,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C05045,Mexico,49,Male,Free,2025-08-12,335.0,3.0,773.1800000000001,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C05046,United States,41,Male,Free,2024-12-31,1180.0,2.0,358.24,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C05047,Mexico,27,Female,Free,2023-12-11,1967.0,2.0,320.23,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C05048,Sweden,27,Female,Silver,2025-08-12,873.0,4.0,910.26,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C05049,Japan,29,Female,Free,2024-10-19,389.0,2.0,407.4,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C05050,Uae,45,Female,Silver,2017-12-03,,,,,,,,No orders in window,0,2026-03-30
C05051,United States,45,Female,Free,2022-05-14,89.0,2.0,200.71,5.0,3.0,2.0,10.0,Loyal Customers,0,2026-03-30
C05052,Singapore,40,Female,Free,2024-04-25,749.0,1.0,37.4,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C05053,Germany,53,Female,Free,2025-08-22,1144.0,2.0,175.64,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C05054,United States,55,Male,Free,2024-01-22,703.0,2.0,214.26,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C05055,United Kingdom,44,Female,Silver,2026-02-15,114.0,5.0,459.73,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C05056,France,18,Female,Free,2023-06-12,538.0,3.0,1361.84,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C05057,Germany,47,Female,Silver,2025-05-20,869.0,3.0,179.53,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C05058,United States,25,Female,Silver,2022-03-19,1156.0,3.0,245.74,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C05059,United States,43,Male,Silver,2026-01-25,370.0,4.0,626.3199999999999,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C05060,United States,24,Female,Platinum,2024-02-19,340.0,5.0,755.37,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C05061,United States,37,Male,Silver,2022-11-17,64.0,6.0,1045.82,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C05062,United States,44,Male,Gold,2025-03-18,251.0,5.0,815.4300000000001,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C05063,United States,27,Male,Silver,2025-12-18,1188.0,1.0,90.81,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C05064,United States,31,Male,Free,2021-07-08,611.0,4.0,994.88,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C05065,United States,56,Female,Gold,2025-05-16,277.0,3.0,555.21,4.0,3.0,4.0,11.0,Loyal Customers,1,2026-03-30
C05066,Mexico,58,Female,Free,2024-02-29,1777.0,4.0,261.48,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C05067,Germany,23,Female,Free,2024-04-12,233.0,3.0,506.77,4.0,3.0,4.0,11.0,Loyal Customers,1,2026-03-30
C05068,United States,43,Female,Silver,2025-08-17,42.0,6.0,647.01,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C05069,Mexico,33,Male,Free,2025-02-12,638.0,4.0,241.51,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C05070,United Kingdom,21,Female,Silver,2025-07-24,998.0,1.0,25.37,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C05071,United States,26,Male,Free,2024-04-23,801.0,1.0,297.53,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C05072,United States,32,Female,Free,2024-09-23,,,,,,,,No orders in window,0,2026-03-30
C05073,South Korea,30,Male,Free,2025-09-25,258.0,4.0,289.07,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C05074,United States,31,Other,Free,2024-07-21,191.0,5.0,341.71,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C05075,United States,21,Female,Free,2023-08-25,460.0,6.0,831.26,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C05076,South Korea,25,Other,Free,2024-05-13,358.0,6.0,461.1,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C05077,United States,61,Female,Free,2025-07-22,697.0,2.0,99.71,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C05078,United States,18,Male,Free,2026-01-24,1344.0,5.0,307.62,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C05079,Brazil,29,Male,Free,2023-04-16,552.0,1.0,54.0,3.0,3.0,1.0,7.0,Loyal Customers,0,2026-03-30
C05080,United States,50,Male,Free,2018-05-17,479.0,4.0,625.95,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C05081,United States,36,Female,Free,2025-03-23,64.0,1.0,58.99,5.0,3.0,1.0,9.0,Loyal Customers,1,2026-03-30
C05082,Japan,31,Male,Gold,2026-02-20,265.0,5.0,388.93,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C05083,India,36,Male,Free,2021-09-15,263.0,1.0,68.9,4.0,3.0,1.0,8.0,Loyal Customers,0,2026-03-30
C05084,India,27,Female,Free,2025-12-17,60.0,4.0,527.67,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C05085,Poland,41,Female,Free,2020-04-28,758.0,2.0,157.88,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C05086,United Kingdom,45,Male,Free,2024-09-09,,,,,,,,No orders in window,0,2026-03-30
C05087,Germany,30,Female,Silver,2023-05-06,603.0,2.0,75.7,3.0,3.0,1.0,7.0,Loyal Customers,1,2026-03-30
C05088,United States,20,Male,Gold,2019-04-19,477.0,7.0,493.33,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C05089,United States,40,Male,Free,2026-03-05,,,,,,,,No orders in window,0,2026-03-30
C05090,Spain,29,Female,Free,2023-12-10,1883.0,3.0,320.41,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C05091,Germany,37,Male,Gold,2025-06-20,1704.0,1.0,299.99,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C05092,Brazil,25,Male,Gold,2025-04-09,835.0,3.0,246.89,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C05093,United States,25,Female,Gold,2025-09-28,568.0,2.0,195.08,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C05094,United Kingdom,34,Male,Free,2026-01-25,794.0,4.0,398.22,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C05095,Germany,39,Male,Silver,2026-01-21,17.0,1.0,68.77,5.0,3.0,1.0,9.0,Loyal Customers,0,2026-03-30
C05096,United Kingdom,24,Male,Silver,2025-09-11,19.0,3.0,341.69,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C05097,United States,32,Male,Silver,2025-03-12,750.0,2.0,229.38,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C05098,India,55,Male,Free,2025-12-11,229.0,5.0,690.34,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C05099,India,41,Male,Free,2022-07-27,1657.0,3.0,439.6,1.0,3.0,4.0,8.0,At Risk,0,2026-03-30
C05100,United Kingdom,32,Male,Free,2025-09-16,95.0,4.0,338.74,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C05101,United Kingdom,56,Female,Silver,2026-01-15,141.0,5.0,814.14,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C05102,Canada,46,Male,Silver,2024-08-24,1465.0,3.0,653.34,1.0,3.0,5.0,9.0,At Risk,1,2026-03-30
C05103,United States,36,Male,Platinum,2024-06-10,,,,,,,,No orders in window,0,2026-03-30
C05104,United States,19,Female,Silver,2024-10-05,261.0,3.0,270.65,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C05105,Turkey,46,Male,Free,2025-06-10,308.0,4.0,459.65,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C05106,Poland,44,Female,Gold,2026-03-29,5.0,8.0,694.27,5.0,3.0,5.0,13.0,Loyal Customers,1,2026-03-30
C05107,Australia,28,Female,Silver,2026-02-24,236.0,1.0,65.3,4.0,3.0,1.0,8.0,Loyal Customers,0,2026-03-30
C05108,United States,32,Male,Free,2025-10-23,1613.0,2.0,294.45,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C05109,Australia,43,Male,Free,2025-12-01,671.0,3.0,198.35,2.0,3.0,2.0,7.0,Regular,1,2026-03-30
C05110,United States,31,Male,Platinum,2025-01-29,170.0,4.0,434.08,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C05111,United Kingdom,44,Female,Gold,2022-03-12,599.0,5.0,592.8299999999999,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C05112,India,24,Male,Free,2021-07-07,2160.0,1.0,443.47,1.0,3.0,4.0,8.0,At Risk,0,2026-03-30
C05113,United States,55,Female,Free,2025-08-20,97.0,7.0,309.32,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C05114,United States,29,Female,Free,2024-06-06,455.0,2.0,223.25,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C05115,United Kingdom,18,Female,Silver,2024-10-21,97.0,3.0,540.5,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C05116,United Kingdom,26,Female,Free,2025-04-10,364.0,2.0,88.66,3.0,3.0,1.0,7.0,Loyal Customers,0,2026-03-30
C05117,Canada,18,Female,Free,2024-10-03,640.0,3.0,242.83,2.0,3.0,2.0,7.0,Regular,1,2026-03-30
C05118,United States,36,Female,Free,2024-04-08,1105.0,2.0,130.54,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C05119,India,20,Male,Silver,2024-09-08,104.0,8.0,479.12,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C05120,United States,30,Male,Silver,2025-03-23,686.0,5.0,338.64,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C05121,United States,37,Female,Silver,2025-09-06,1492.0,2.0,317.46000000000004,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C05122,United States,36,Female,Free,2023-12-31,206.0,6.0,604.8100000000001,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C05123,India,34,Female,Gold,2020-09-12,1218.0,2.0,103.87,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C05124,United States,33,Female,Silver,2025-08-30,40.0,4.0,404.34,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C05125,Germany,57,Female,Silver,2025-05-11,509.0,4.0,678.96,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C05126,United States,48,Female,Free,2026-02-17,,,,,,,,No orders in window,0,2026-03-30
C05127,Brazil,34,Male,Free,2025-02-20,986.0,6.0,420.71,2.0,3.0,4.0,9.0,At Risk,0,2026-03-30
C05128,South Africa,51,Male,Free,2025-06-20,488.0,1.0,151.88,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C05129,United States,51,Female,Silver,2026-02-14,395.0,4.0,387.87,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C05130,Germany,40,Female,Free,2021-08-23,832.0,1.0,48.94,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C05131,United States,37,Other,Free,2024-01-30,576.0,1.0,203.3,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C05132,Canada,50,Male,Gold,2025-07-12,808.0,6.0,306.95,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C05133,Germany,24,Male,Free,2026-02-17,534.0,3.0,415.18,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C05134,India,46,Female,Silver,2021-07-05,1178.0,4.0,503.5,1.0,3.0,4.0,8.0,At Risk,1,2026-03-30
C05135,France,43,Female,Free,2025-03-05,1102.0,2.0,166.32999999999998,1.0,3.0,2.0,6.0,Regular,1,2026-03-30
C05136,United States,45,Female,Free,2024-12-10,329.0,6.0,898.96,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C05137,United States,39,Female,Free,2020-11-15,588.0,2.0,226.81,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C05138,United Kingdom,26,Female,Free,2025-08-01,673.0,4.0,725.43,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C05139,France,34,Female,Free,2024-06-25,1946.0,1.0,131.98,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C05140,United States,58,Male,Free,2025-01-18,1159.0,1.0,108.93,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C05141,United States,27,Male,Free,2023-08-25,757.0,1.0,71.81,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C05142,France,18,Other,Free,2025-10-20,,,,,,,,No orders in window,0,2026-03-30
C05143,Germany,38,Male,Silver,2025-07-21,276.0,3.0,460.44,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C05144,United States,50,Male,Platinum,2025-07-21,1079.0,1.0,33.4,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C05145,Germany,25,Male,Silver,2026-03-20,1044.0,3.0,216.72,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C05146,Italy,63,Female,Free,2015-09-02,1124.0,2.0,223.99,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C05147,United States,18,Male,Silver,2025-12-23,362.0,6.0,525.3199999999999,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C05148,United States,34,Female,Silver,2025-07-31,1443.0,4.0,554.6,1.0,3.0,4.0,8.0,At Risk,0,2026-03-30
C05149,United States,33,Male,Gold,2024-06-22,186.0,5.0,867.55,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C05150,Sweden,27,Male,Free,2025-06-22,65.0,4.0,1080.37,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C05151,Japan,63,Female,Free,2025-08-27,1054.0,1.0,329.31,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C05152,India,22,Female,Free,2025-09-21,287.0,3.0,529.9,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
