order_id,customer_id,order_date,year,month,quarter,category,product_name,quantity,unit_price_usd,subtotal_usd,discount_pct,discount_amount_usd,shipping_fee_usd,tax_amount_usd,total_amount_usd,order_status,payment_method,device_used,session_duration_minutes,has_rating,customer_rating,returned,order_year_month,is_delivered
O014793,C02699,2022-06-02,2022,6,Q2,Food & Grocery,Mixed Nuts 500g,1,23.01,23.01,0,0.0,4.99,1.15,29.15,Delivered,Credit Card,Mobile,20.3,0,,0,2022-06,1
O014794,C07332,2020-07-29,2020,7,Q3,Electronics,Webcam 4K,1,42.13,42.13,0,0.0,0.0,3.37,45.5,Delivered,Credit Card,Desktop,103.2,0,,0,2020-07,1
O014795,C06997,2022-11-12,2022,11,Q4,Clothing & Apparel,Leather Belt,1,76.15,76.15,0,0.0,6.99,13.71,96.85,Cancelled,Paypal,Mobile,4.7,0,,0,2022-11,0
O014796,C00034,2021-11-14,2021,11,Q4,Home & Kitchen,Non-stick Pan,1,67.8,67.8,5,3.39,4.99,5.15,74.55,Returned,Paypal,Mobile,42.9,0,,1,2021-11,0
O014797,C07127,2022-09-17,2022,9,Q3,Beauty & Personal Care,Perfume Floral,1,38.42,38.42,20,7.68,3.99,2.46,37.19,Returned,Credit Card,Mobile,11.2,0,,1,2022-09,0
O014798,C06177,2022-11-30,2022,11,Q4,Electronics,Webcam 4K,1,362.62,362.62,0,0.0,0.0,0.0,362.62,Delivered,Bank Transfer,Desktop,13.7,0,,0,2022-11,1
O014799,C02487,2020-04-19,2020,4,Q2,Food & Grocery,Olive Oil Extra Virgin,1,13.97,13.97,0,0.0,0.0,2.51,16.48,Delivered,Debit Card,Mobile,6.9,0,,0,2020-04,1
O014800,C04815,2024-05-10,2024,5,Q2,Automotive,Windshield Cleaner,2,89.97,179.94,0,0.0,4.99,0.0,184.93,Delivered,Credit Card,Mobile,2.6,0,,0,2024-05,1
O014801,C00917,2021-01-18,2021,1,Q1,Jewelry & Accessories,Sterling Silver Necklace,1,33.23,33.23,30,9.97,4.99,2.79,31.04,Delivered,Cryptocurrency,Desktop,9.4,1,3.4,0,2021-01,1
O014802,C04651,2023-10-19,2023,10,Q4,Travel & Luggage,Toiletry Bag,1,42.36,42.36,0,0.0,4.99,5.08,52.43,Delivered,Credit Card,Mobile,16.6,1,4.1,0,2023-10,1
O014803,C02450,2023-04-18,2023,4,Q2,Home & Kitchen,Wall Clock Modern,1,105.78,105.78,15,15.87,0.0,7.19,97.1,Delivered,Debit Card,Desktop,5.1,1,4.1,0,2023-04,1
O014804,C00121,2026-02-25,2026,2,Q1,Travel & Luggage,Money Belt,2,72.06,144.12,10,14.41,0.0,23.35,153.06,Returned,Upi / Digital Wallet,Mobile,13.9,0,,1,2026-02,0
O014805,C05912,2020-09-21,2020,9,Q3,Clothing & Apparel,Slim Fit Jeans,5,42.7,213.5,0,0.0,0.0,25.62,239.12,Delivered,Debit Card,Mobile,8.3,0,,0,2020-09,1
O014806,C07625,2020-03-15,2020,3,Q1,Home & Kitchen,Air Fryer 5L,1,40.59,40.59,20,8.12,0.0,3.25,35.72,Cancelled,Credit Card,Mobile,18.5,0,,0,2020-03,0
O014807,C03006,2024-04-04,2024,4,Q2,Health & Wellness,Ashwagandha Extract,2,12.71,25.42,0,0.0,0.0,4.58,30.0,Delivered,Credit Card,Mobile,7.3,1,4.7,0,2024-04,1
O014808,C06507,2023-04-23,2023,4,Q2,Jewelry & Accessories,Phone Case Designer,1,54.55,54.55,30,16.36,6.99,7.64,52.82,Delivered,Paypal,Mobile,3.2,0,,0,2023-04,1
O014809,C05134,2020-04-21,2020,4,Q2,Home & Kitchen,Air Fryer 5L,1,139.47,139.47,15,20.92,6.99,14.23,139.77,Delivered,Debit Card,Desktop,4.5,0,,0,2020-04,1
O014810,C00574,2020-06-26,2020,6,Q2,Toys & Games,Puzzle 1000pc,1,12.95,12.95,5,0.65,3.99,1.23,17.52,Delivered,Paypal,Desktop,8.5,0,,0,2020-06,1
O014811,C00967,2026-01-28,2026,1,Q1,Home & Kitchen,Non-stick Pan,3,43.5,130.5,0,0.0,3.99,0.0,134.49,Delivered,Debit Card,Desktop,38.8,0,,0,2026-01,1
O014812,C02610,2024-10-14,2024,10,Q4,Beauty & Personal Care,Vitamin C Serum,4,33.65,134.6,0,0.0,4.99,26.92,166.51,Delivered,Paypal,Desktop,2.9,1,4.6,0,2024-10,1
O014813,C00761,2026-02-12,2026,2,Q1,Sports & Outdoors,Cycling Gloves,1,16.33,16.33,20,3.27,6.99,1.57,21.62,Delivered,Buy Now Pay Later,Desktop,27.5,0,,0,2026-02,1
O014814,C01497,2021-11-08,2021,11,Q4,Food & Grocery,Quinoa 2kg,1,13.67,13.67,0,0.0,6.99,0.0,20.66,Delivered,Paypal,Desktop,11.5,1,3.8,0,2021-11,1
O014815,C01950,2022-09-15,2022,9,Q3,Food & Grocery,Dark Chocolate 85%,1,18.13,18.13,20,3.63,6.99,1.74,23.23,Processing,Debit Card,Desktop,17.1,0,,0,2022-09,0
O014816,C03025,2024-11-17,2024,11,Q4,Sports & Outdoors,Foam Roller,4,32.37,129.48,25,32.37,0.0,19.42,116.53,Delivered,Debit Card,Desktop,33.5,0,,0,2024-11,1
O014817,C03161,2024-06-28,2024,6,Q2,Travel & Luggage,Travel Adapter Universal,1,56.67,56.67,0,0.0,3.99,2.83,63.49,Delivered,Credit Card,Desktop,21.2,0,,0,2024-06,1
O014818,C07875,2021-01-15,2021,1,Q1,Books,Zero to One,2,46.94,93.88,5,4.69,9.99,7.14,106.32,Delivered,Paypal,Desktop,7.7,0,,0,2021-01,1
O014819,C01729,2023-04-04,2023,4,Q2,Books,System Design Interview,2,10.66,21.32,0,0.0,0.0,2.13,23.45,Delivered,Debit Card,Mobile,46.8,0,,0,2023-04,1
O014820,C06638,2023-12-11,2023,12,Q4,Beauty & Personal Care,Hyaluronic Acid Moisturizer,1,55.42,55.42,0,0.0,3.99,9.98,69.39,Delivered,Upi / Digital Wallet,Mobile,18.3,0,,0,2023-12,1
O014821,C06087,2020-08-18,2020,8,Q3,Electronics,Bluetooth Speaker,1,138.57,138.57,20,27.71,3.99,22.17,137.02,Delivered,Credit Card,Desktop,7.9,1,3.6,0,2020-08,1
O014822,C05443,2025-08-02,2025,8,Q3,Beauty & Personal Care,Face Wash Gel,1,23.08,23.08,0,0.0,3.99,1.15,28.22,Delivered,Credit Card,Mobile,23.5,0,,0,2025-08,1
O014823,C00369,2022-03-25,2022,3,Q1,Clothing & Apparel,Formal Dress Shirt,1,64.13,64.13,10,6.41,9.99,10.39,78.1,Delivered,Debit Card,Mobile,11.7,0,,0,2022-03,1
O014824,C02003,2021-08-13,2021,8,Q3,Beauty & Personal Care,Electric Toothbrush,1,39.86,39.86,0,0.0,3.99,3.19,47.04,Delivered,Debit Card,Mobile,38.4,0,,0,2021-08,1
O014825,C02750,2021-09-14,2021,9,Q3,Jewelry & Accessories,Tote Bag Canvas,1,25.35,25.35,0,0.0,6.99,4.56,36.9,Delivered,Debit Card,Desktop,2.6,1,3.5,0,2021-09,1
O014826,C02071,2020-01-15,2020,1,Q1,Books,Deep Work,3,7.71,23.13,0,0.0,4.99,0.0,28.12,Delivered,Paypal,Tablet,19.8,0,,0,2020-01,1
O014827,C02339,2023-12-04,2023,12,Q4,Food & Grocery,Protein Powder Vanilla,1,17.27,17.27,0,0.0,9.99,1.38,28.64,Delivered,Debit Card,Mobile,42.8,0,,0,2023-12,1
O014828,C02375,2022-04-26,2022,4,Q2,Electronics,Smart Plug 4-Pack,1,131.08,131.08,0,0.0,6.99,6.55,144.62,Delivered,Credit Card,Desktop,33.2,0,,0,2022-04,1
O014829,C01055,2025-03-13,2025,3,Q1,Food & Grocery,Organic Green Tea,1,32.58,32.58,5,1.63,3.99,1.55,36.49,Delivered,Credit Card,Desktop,23.4,0,,0,2025-03,1
O014830,C05232,2023-05-31,2023,5,Q2,Health & Wellness,Probiotics 50B,1,24.96,24.96,10,2.5,0.0,2.7,25.16,Delivered,Paypal,Tablet,18.7,0,,0,2023-05,1
O014831,C05345,2022-03-03,2022,3,Q1,Electronics,USB-C Hub,1,99.31,99.31,10,9.93,0.0,16.09,105.47,Returned,Credit Card,Mobile,4.0,0,,1,2022-03,0
O014832,C05323,2024-03-31,2024,3,Q1,Automotive,Steering Wheel Cover,2,49.59,99.18,0,0.0,3.99,9.92,113.09,Delivered,Credit Card,Tablet,41.1,0,,0,2024-03,1
O014833,C01336,2024-05-07,2024,5,Q2,Home & Kitchen,Wall Clock Modern,2,35.93,71.86,0,0.0,3.99,8.62,84.47,Delivered,Paypal,Desktop,10.6,0,,0,2024-05,1
O014834,C06357,2024-12-06,2024,12,Q4,Electronics,USB-C Hub,1,81.15,81.15,15,12.17,0.0,8.28,77.26,Cancelled,Credit Card,Mobile,20.6,0,,0,2024-12,0
O014835,C04601,2022-01-23,2022,1,Q1,Toys & Games,LEGO City Set,1,18.4,18.4,0,0.0,6.99,2.21,27.6,Delivered,Credit Card,Tablet,3.5,0,,0,2022-01,1
O014836,C02965,2024-11-21,2024,11,Q4,Home & Kitchen,Air Fryer 5L,2,62.22,124.44,15,18.67,0.0,12.69,118.46,Processing,Debit Card,Mobile,13.7,0,,0,2024-11,0
O014837,C00061,2023-10-20,2023,10,Q4,Electronics,Webcam 4K,3,186.67,560.01,0,0.0,3.99,44.8,608.8,Delivered,Credit Card,Mobile,5.6,0,,0,2023-10,1
O014838,C02951,2022-06-10,2022,6,Q2,Beauty & Personal Care,Hyaluronic Acid Moisturizer,2,33.67,67.34,20,13.47,0.0,2.69,56.56,Delivered,Buy Now Pay Later,Desktop,51.8,0,,0,2022-06,1
O014839,C02824,2022-01-29,2022,1,Q1,Beauty & Personal Care,Hyaluronic Acid Moisturizer,2,45.86,91.72,0,0.0,3.99,0.0,95.71,Delivered,Paypal,Desktop,15.3,0,,0,2022-01,1
O014840,C03074,2022-10-03,2022,10,Q4,Automotive,Steering Wheel Cover,1,46.02,46.02,0,0.0,4.99,8.28,59.29,Delivered,Bank Transfer,Desktop,7.6,0,,0,2022-10,1
O014841,C03180,2021-07-22,2021,7,Q3,Office Supplies,Whiteboard Markers,1,76.84,76.84,0,0.0,6.99,9.22,93.05,Returned,Credit Card,Mobile,8.5,0,,1,2021-07,0
O014842,C01843,2024-04-13,2024,4,Q2,Home & Kitchen,Wall Clock Modern,2,78.19,156.38,15,23.46,6.99,23.93,163.84,Delivered,Debit Card,Desktop,15.0,0,,0,2024-04,1
O014843,C05991,2021-03-21,2021,3,Q1,Electronics,Mechanical Keyboard,5,358.27,1791.35,0,0.0,0.0,179.14,1970.49,Delivered,Upi / Digital Wallet,Desktop,20.9,0,,0,2021-03,1
O014844,C01824,2024-04-18,2024,4,Q2,Pet Supplies,Dog Leash Retractable,1,58.69,58.69,10,5.87,4.99,9.51,67.32,Delivered,Debit Card,Desktop,35.0,0,,0,2024-04,1
O014845,C06883,2025-07-10,2025,7,Q3,Clothing & Apparel,Classic White Tee,1,42.2,42.2,0,0.0,0.0,4.22,46.42,Cancelled,Credit Card,Desktop,9.2,0,,0,2025-07,0
O014846,C01182,2020-04-11,2020,4,Q2,Food & Grocery,Coffee Beans 1kg,1,21.63,21.63,0,0.0,6.99,2.6,31.22,Delivered,Debit Card,Mobile,25.5,1,4.5,0,2020-04,1
O014847,C03863,2023-11-07,2023,11,Q4,Toys & Games,Art Supply Kit,1,40.75,40.75,0,0.0,0.0,3.26,44.01,Delivered,Upi / Digital Wallet,Mobile,28.6,0,,0,2023-11,1
O014848,C01655,2024-12-21,2024,12,Q4,Food & Grocery,Honey Raw Organic,1,50.7,50.7,25,12.68,4.99,0.0,43.01,Delivered,Credit Card,Mobile,31.5,1,4.5,0,2024-12,1
O014849,C02703,2026-02-27,2026,2,Q1,Electronics,Smart Plug 4-Pack,1,80.3,80.3,20,16.06,3.99,12.85,81.08,Delivered,Upi / Digital Wallet,Desktop,8.2,0,,0,2026-02,1
O014850,C05429,2020-08-24,2020,8,Q3,Sports & Outdoors,Water Bottle 1L,1,22.24,22.24,0,0.0,3.99,0.0,26.23,Delivered,Credit Card,Tablet,11.3,0,,0,2020-08,1
O014851,C02393,2021-10-03,2021,10,Q4,Home & Kitchen,Mattress Topper,1,55.78,55.78,0,0.0,4.99,5.58,66.35,Delivered,Paypal,Desktop,11.9,0,,0,2021-10,1
O014852,C01628,2025-01-25,2025,1,Q1,Jewelry & Accessories,Tote Bag Canvas,1,60.66,60.66,30,18.2,4.99,8.49,55.94,Processing,Debit Card,Desktop,26.7,0,,0,2025-01,0
O014853,C01387,2024-01-31,2024,1,Q1,Electronics,Mechanical Keyboard,1,102.3,102.3,0,0.0,0.0,10.23,112.53,Delivered,Upi / Digital Wallet,Mobile,15.3,1,4.5,0,2024-01,1
O014854,C06678,2020-02-01,2020,2,Q1,Beauty & Personal Care,Perfume Floral,1,31.36,31.36,0,0.0,0.0,3.76,35.12,Cancelled,Debit Card,Mobile,10.5,0,,0,2020-02,0
O014855,C04397,2026-03-29,2026,3,Q1,Toys & Games,Action Figure Set,1,40.13,40.13,0,0.0,3.99,0.0,44.12,Delivered,Buy Now Pay Later,Desktop,7.3,0,,0,2026-03,1
O014856,C05194,2021-10-20,2021,10,Q4,Food & Grocery,Quinoa 2kg,1,18.18,18.18,0,0.0,0.0,1.45,19.63,Returned,Debit Card,Tablet,12.3,0,,1,2021-10,0
O014857,C03816,2023-10-16,2023,10,Q4,Food & Grocery,Protein Powder Vanilla,1,18.98,18.98,15,2.85,3.99,1.29,21.41,Delivered,Paypal,Mobile,23.8,0,,0,2023-10,1
O014858,C02764,2023-01-29,2023,1,Q1,Home & Kitchen,Knife Set 8pc,1,147.34,147.34,5,7.37,6.99,14.0,160.96,Delivered,Debit Card,Mobile,14.3,1,4.8,0,2023-01,1
O014859,C05575,2022-06-19,2022,6,Q2,Food & Grocery,Olive Oil Extra Virgin,1,23.95,23.95,20,4.79,4.99,3.83,27.98,Delivered,Paypal,Desktop,21.2,1,2.6,0,2022-06,1
O014860,C05309,2024-01-31,2024,1,Q1,Electronics,LED Desk Lamp,1,198.5,198.5,0,0.0,0.0,35.73,234.23,Delivered,Credit Card,Desktop,13.6,1,4.7,0,2024-01,1
O014861,C02055,2025-05-06,2025,5,Q2,Electronics,Wireless Earbuds Pro,3,74.31,222.93,25,55.73,9.99,13.38,190.57,Delivered,Credit Card,Mobile,33.2,1,3.9,0,2025-05,1
O014862,C04151,2025-07-12,2025,7,Q3,Home & Kitchen,Wall Clock Modern,1,37.74,37.74,15,5.66,0.0,5.77,37.85,Delivered,Debit Card,Mobile,9.9,0,,0,2025-07,1
O014863,C01872,2026-03-13,2026,3,Q1,Toys & Games,Stuffed Animal Bear,1,22.57,22.57,0,0.0,0.0,2.26,24.83,Delivered,Credit Card,Mobile,53.7,0,,0,2026-03,1
O014864,C05437,2022-10-11,2022,10,Q4,Toys & Games,Puzzle 1000pc,1,47.79,47.79,15,7.17,4.99,8.12,53.73,Returned,Credit Card,Desktop,7.8,0,,1,2022-10,0
O014865,C05566,2023-05-15,2023,5,Q2,Food & Grocery,Protein Powder Vanilla,1,26.4,26.4,0,0.0,0.0,0.0,26.4,Delivered,Debit Card,Mobile,28.7,0,,0,2023-05,1
O014866,C04173,2025-02-25,2025,2,Q1,Clothing & Apparel,Classic White Tee,2,43.35,86.7,10,8.67,0.0,9.36,87.39,Delivered,Credit Card,Mobile,11.8,1,4.0,0,2025-02,1
O014867,C00593,2024-11-19,2024,11,Q4,Electronics,Mechanical Keyboard,1,146.85,146.85,25,36.71,9.99,19.83,139.96,Processing,Credit Card,Mobile,27.6,0,,0,2024-11,0
O014868,C06606,2021-09-29,2021,9,Q3,Health & Wellness,Multivitamin Daily,4,36.98,147.92,0,0.0,4.99,29.58,182.49,Delivered,Credit Card,Tablet,3.0,0,,0,2021-09,1
O014869,C04257,2023-04-01,2023,4,Q2,Home & Kitchen,Knife Set 8pc,2,90.59,181.18,20,36.24,0.0,0.0,144.94,Delivered,Upi / Digital Wallet,Mobile,8.5,0,,0,2023-04,1
O014870,C06146,2025-05-14,2025,5,Q2,Travel & Luggage,Travel Pillow Memory Foam,1,104.03,104.03,0,0.0,6.99,8.32,119.34,Delivered,Cryptocurrency,Desktop,1.2,1,3.8,0,2025-05,1
O014871,C01032,2025-03-16,2025,3,Q1,Sports & Outdoors,Yoga Mat Non-slip,1,86.47,86.47,0,0.0,3.99,15.56,106.02,Delivered,Debit Card,Mobile,11.7,1,3.5,0,2025-03,1
O014872,C02316,2026-02-15,2026,2,Q1,Electronics,LED Desk Lamp,1,91.69,91.69,10,9.17,6.99,16.5,106.01,Delivered,Credit Card,Desktop,12.0,1,4.8,0,2026-02,1
O014873,C00130,2022-01-28,2022,1,Q1,Beauty & Personal Care,Vitamin C Serum,1,24.77,24.77,0,0.0,3.99,0.0,28.76,Cancelled,Credit Card,Desktop,6.8,0,,0,2022-01,0
O014874,C00824,2020-01-20,2020,1,Q1,Electronics,Mechanical Keyboard,1,67.78,67.78,0,0.0,0.0,8.13,75.91,Delivered,Upi / Digital Wallet,Desktop,32.7,1,4.7,0,2020-01,1
O014875,C06304,2021-02-18,2021,2,Q1,Books,Zero to One,1,20.88,20.88,10,2.09,0.0,1.5,20.29,Delivered,Upi / Digital Wallet,Desktop,27.8,1,4.6,0,2021-02,1
O014876,C06986,2025-05-20,2025,5,Q2,Jewelry & Accessories,Sunglasses UV400,2,91.14,182.28,0,0.0,0.0,36.46,218.74,Delivered,Upi / Digital Wallet,Mobile,16.6,1,4.5,0,2025-05,1
O014877,C06287,2021-11-11,2021,11,Q4,Sports & Outdoors,Hiking Backpack,1,69.38,69.38,0,0.0,6.99,5.55,81.92,Delivered,Credit Card,Desktop,10.9,1,4.5,0,2021-11,1
O014878,C07961,2026-02-10,2026,2,Q1,Toys & Games,Stuffed Animal Bear,1,40.87,40.87,25,10.22,9.99,6.13,46.77,Returned,Paypal,Mobile,14.1,0,,1,2026-02,0
O014879,C00708,2024-10-26,2024,10,Q4,Sports & Outdoors,Water Bottle 1L,5,17.07,85.35,0,0.0,3.99,0.0,89.34,Delivered,Paypal,Mobile,7.5,0,,0,2024-10,1
O014880,C07552,2023-02-04,2023,2,Q1,Food & Grocery,Energy Bars 12-Pack,1,26.69,26.69,0,0.0,4.99,4.8,36.48,Delivered,Bank Transfer,Mobile,16.3,0,,0,2023-02,1
O014881,C01886,2023-05-04,2023,5,Q2,Beauty & Personal Care,Vitamin C Serum,2,32.37,64.74,5,3.24,9.99,6.15,77.64,Returned,Upi / Digital Wallet,Mobile,47.8,0,,1,2023-05,0
O014882,C06695,2020-10-11,2020,10,Q4,Home & Kitchen,Shower Curtain,1,58.42,58.42,0,0.0,3.99,4.67,67.08,Delivered,Credit Card,Desktop,26.8,1,3.1,0,2020-10,1
O014883,C04807,2020-07-28,2020,7,Q3,Sports & Outdoors,Pull-up Bar,1,34.22,34.22,5,1.71,4.99,1.63,39.13,Cancelled,Upi / Digital Wallet,Desktop,13.5,0,,0,2020-07,0
O014884,C03173,2020-03-30,2020,3,Q1,Food & Grocery,Protein Powder Vanilla,2,30.08,60.16,0,0.0,0.0,10.83,70.99,Delivered,Buy Now Pay Later,Mobile,10.7,1,4.5,0,2020-03,1
O014885,C02421,2021-12-03,2021,12,Q4,Clothing & Apparel,Slim Fit Jeans,1,41.75,41.75,0,0.0,0.0,2.09,43.84,Delivered,Debit Card,Desktop,37.2,0,,0,2021-12,1
O014886,C06207,2024-08-08,2024,8,Q3,Home & Kitchen,Shower Curtain,1,66.61,66.61,15,9.99,4.99,0.0,61.61,Delivered,Credit Card,Desktop,19.0,0,,0,2024-08,1
O014887,C00301,2024-10-02,2024,10,Q4,Home & Kitchen,Storage Containers,3,215.03,645.09,5,32.25,9.99,49.03,671.86,Returned,Credit Card,Mobile,17.5,0,,1,2024-10,0
O014888,C04884,2021-02-09,2021,2,Q1,Books,Deep Work,2,21.25,42.5,15,6.38,9.99,0.0,46.11,Delivered,Paypal,Mobile,9.5,0,,0,2021-02,1
O014889,C06292,2023-02-24,2023,2,Q1,Electronics,USB-C Hub,1,107.95,107.95,0,0.0,9.99,5.4,123.34,Delivered,Debit Card,Mobile,20.9,0,,0,2023-02,1
O014890,C01228,2020-11-09,2020,11,Q4,Electronics,LED Desk Lamp,1,106.1,106.1,0,0.0,0.0,8.49,114.59,Delivered,Debit Card,Mobile,9.5,1,4.1,0,2020-11,1
O014891,C06771,2022-07-12,2022,7,Q3,Clothing & Apparel,Slim Fit Jeans,4,108.85,435.4,0,0.0,0.0,21.77,457.17,Delivered,Credit Card,Tablet,1.7,1,4.8,0,2022-07,1
O014892,C03750,2024-11-07,2024,11,Q4,Beauty & Personal Care,Shampoo Argan Oil,1,18.19,18.19,0,0.0,6.99,3.27,28.45,Returned,Credit Card,Tablet,16.6,0,,1,2024-11,0
O014893,C03676,2022-03-19,2022,3,Q1,Health & Wellness,Zinc Lozenges,3,15.26,45.78,20,9.16,3.99,4.39,45.0,Delivered,Upi / Digital Wallet,Desktop,19.5,1,3.4,0,2022-03,1
O014894,C07994,2020-05-05,2020,5,Q2,Home & Kitchen,Blender Pro,4,78.01,312.04,0,0.0,0.0,24.96,337.0,Delivered,Credit Card,Mobile,12.2,0,,0,2020-05,1
O014895,C04235,2020-08-17,2020,8,Q3,Electronics,Smart Plug 4-Pack,1,121.03,121.03,0,0.0,3.99,12.1,137.12,Delivered,Buy Now Pay Later,Tablet,15.4,0,,0,2020-08,1
O014896,C05219,2026-01-02,2026,1,Q1,Electronics,Mechanical Keyboard,2,190.82,381.64,0,0.0,4.99,68.7,455.33,Delivered,Credit Card,Mobile,3.5,0,,0,2026-01,1
O014897,C06486,2020-03-18,2020,3,Q1,Electronics,Webcam 4K,2,82.53,165.06,0,0.0,3.99,8.25,177.3,Delivered,Credit Card,Tablet,6.9,1,4.8,0,2020-03,1
O014898,C05010,2023-05-06,2023,5,Q2,Clothing & Apparel,Casual Sneakers,1,147.38,147.38,10,14.74,3.99,23.88,160.51,Delivered,Credit Card,Desktop,7.2,1,4.2,0,2023-05,1
O014899,C02610,2024-02-09,2024,2,Q1,Electronics,Mechanical Keyboard,3,91.39,274.17,10,27.42,9.99,19.74,276.48,Delivered,Credit Card,Mobile,11.7,0,,0,2024-02,1
O014900,C05831,2025-05-06,2025,5,Q2,Home & Kitchen,Shower Curtain,1,48.67,48.67,0,0.0,0.0,3.89,52.56,Delivered,Credit Card,Mobile,20.0,0,,0,2025-05,1
O014901,C00322,2020-02-07,2020,2,Q1,Travel & Luggage,Travel Adapter Universal,2,56.24,112.48,0,0.0,9.99,22.5,144.97,Delivered,Paypal,Desktop,75.7,0,,0,2020-02,1
O014902,C00539,2026-03-05,2026,3,Q1,Electronics,Webcam 4K,1,100.57,100.57,0,0.0,4.99,18.1,123.66,Delivered,Debit Card,Mobile,6.2,1,4.1,0,2026-03,1
O014903,C00882,2020-04-07,2020,4,Q2,Home & Kitchen,Coffee Maker Drip,1,117.25,117.25,10,11.72,9.99,0.0,115.52,Delivered,Credit Card,Desktop,7.0,0,,0,2020-04,1
O014904,C03381,2021-11-07,2021,11,Q4,Health & Wellness,Zinc Lozenges,2,23.48,46.96,0,0.0,4.99,4.7,56.65,Processing,Credit Card,Mobile,6.9,0,,0,2021-11,0
O014905,C06792,2024-08-10,2024,8,Q3,Home & Kitchen,Shower Curtain,4,24.97,99.88,0,0.0,3.99,11.99,115.86,Cancelled,Paypal,Mobile,3.0,0,,0,2024-08,0
O014906,C04157,2022-05-31,2022,5,Q2,Automotive,Seat Covers Universal,1,95.45,95.45,5,4.77,3.99,0.0,94.67,Returned,Credit Card,Tablet,17.7,0,,1,2022-05,0
O014907,C01817,2026-02-27,2026,2,Q1,Electronics,Bluetooth Speaker,2,195.62,391.24,0,0.0,4.99,19.56,415.79,Delivered,Credit Card,Desktop,5.4,1,4.3,0,2026-02,1
O014908,C07226,2024-07-27,2024,7,Q3,Beauty & Personal Care,Hair Dryer Pro,2,40.85,81.7,0,0.0,0.0,8.17,89.87,Delivered,Upi / Digital Wallet,Desktop,7.2,0,,0,2024-07,1
O014909,C06704,2022-01-16,2022,1,Q1,Toys & Games,LEGO City Set,1,28.53,28.53,0,0.0,6.99,5.14,40.66,Delivered,Credit Card,Mobile,19.3,0,,0,2022-01,1
O014910,C01806,2024-10-02,2024,10,Q4,Books,System Design Interview,3,21.84,65.52,0,0.0,0.0,11.79,77.31,Returned,Credit Card,Mobile,9.4,0,,1,2024-10,0
O014911,C05055,2023-12-12,2023,12,Q4,Clothing & Apparel,Hoodie Pullover,1,34.08,34.08,0,0.0,3.99,0.0,38.07,Delivered,Paypal,Desktop,5.3,1,2.5,0,2023-12,1
O014912,C04893,2025-09-26,2025,9,Q3,Electronics,Gaming Mouse RGB,1,46.19,46.19,0,0.0,6.99,5.54,58.72,Delivered,Credit Card,Mobile,35.4,0,,0,2025-09,1
O014913,C05013,2024-02-12,2024,2,Q1,Clothing & Apparel,Casual Sneakers,1,26.2,26.2,0,0.0,4.99,5.24,36.43,Cancelled,Paypal,Desktop,34.6,0,,0,2024-02,0
O014914,C07969,2023-12-28,2023,12,Q4,Home & Kitchen,Wall Clock Modern,2,41.28,82.56,10,8.26,3.99,8.92,87.21,Delivered,Paypal,Tablet,24.7,1,3.4,0,2023-12,1
O014915,C05183,2024-03-07,2024,3,Q1,Books,Python Crash Course,1,10.99,10.99,0,0.0,9.99,1.98,22.96,Delivered,Bank Transfer,Mobile,29.6,1,4.7,0,2024-03,1
O014916,C07330,2022-10-30,2022,10,Q4,Beauty & Personal Care,Sunscreen SPF50,2,57.5,115.0,0,0.0,3.99,13.8,132.79,Delivered,Debit Card,Mobile,22.8,1,3.1,0,2022-10,1
O014917,C01003,2025-04-24,2025,4,Q2,Electronics,Wireless Earbuds Pro,2,89.79,179.58,0,0.0,4.99,17.96,202.53,Delivered,Credit Card,Tablet,16.8,0,,0,2025-04,1
O014918,C01291,2020-01-13,2020,1,Q1,Clothing & Apparel,Leather Belt,1,57.6,57.6,0,0.0,6.99,10.37,74.96,Delivered,Paypal,Desktop,7.1,1,4.0,0,2020-01,1
O014919,C02232,2020-02-02,2020,2,Q1,Beauty & Personal Care,Sunscreen SPF50,1,26.74,26.74,0,0.0,6.99,4.81,38.54,Processing,Paypal,Mobile,16.1,0,,0,2020-02,0
O014920,C06220,2024-08-11,2024,8,Q3,Sports & Outdoors,Water Bottle 1L,2,32.44,64.88,0,0.0,6.99,3.24,75.11,Delivered,Upi / Digital Wallet,Desktop,9.3,0,,0,2024-08,1
O014921,C07481,2021-11-24,2021,11,Q4,Health & Wellness,Collagen Peptides,1,9.55,9.55,40,3.82,0.0,0.57,6.3,Delivered,Debit Card,Mobile,14.7,1,4.0,0,2021-11,1
O014922,C03704,2026-03-13,2026,3,Q1,Clothing & Apparel,Sports Socks 6-Pack,3,61.95,185.85,15,27.88,4.99,12.64,175.6,Processing,Debit Card,Desktop,3.4,0,,0,2026-03,0
O014923,C05453,2021-07-18,2021,7,Q3,Electronics,Smart Plug 4-Pack,2,124.0,248.0,0,0.0,3.99,24.8,276.79,Delivered,Credit Card,Mobile,31.1,0,,0,2021-07,1
O014924,C03285,2025-04-30,2025,4,Q2,Electronics,Webcam 4K,1,146.38,146.38,15,21.96,6.99,12.44,143.85,Delivered,Debit Card,Desktop,21.7,0,,0,2025-04,1
O014925,C05113,2020-12-16,2020,12,Q4,Toys & Games,Board Game Strategy,1,42.13,42.13,10,4.21,9.99,0.0,47.91,Delivered,Debit Card,Tablet,23.3,1,4.3,0,2020-12,1
